ods_type_activite|categorie|commune|siret|Nom|numero_inspection|geores|filtre|date_inspection|code_postal|evaluation|adresse|agrement|lat|lon
Autres|Restauration collective|Le Pin-la-Garenne|78097127100017|ASS BIENFAISANCE PELLONNIERE|22-063456-1|[48.441069, 0.543696]|Restauration collective|2022-08-25T02:00:00+02:00|61400|Satisfaisant|3 RUE DE CHANCEAUX||48.441069|0.543696
Autres|Restauration collective|Noyant-Villages|78618353300011|RESIDENCE CLAIRE FONTAINE|22-060533-1|[47.512115, 0.121526]|Restauration collective|2022-08-03T02:00:00+02:00|49490|Très satisfaisant|3 Rue Clairefontaine||47.512115|0.121526
Autres|Restaurant|Casteljaloux|90061892700025|L'ENTREPOTE|22-067530-1|[44.313997, 0.086786]|Restaurant|2022-08-25T02:00:00+02:00|47700|Très satisfaisant|1 RUE SAINT RAPHAEL||44.313997|0.086786
Autres|Restaurant|Fronton|44132576800030|SARL LES GARCONS|22-067739-1|[43.837543, 1.396727]|Restaurant|2022-08-31T02:00:00+02:00|31620|Satisfaisant|140 allée du Château||43.837543|1.396727
Autres|Restauration collective|Paris 13e  Arrondissement|77566343800270|ATELIERS MRF DE CHOISY|22-094542-1|[48.816562, 2.360786]|Restauration collective|2022-11-22T01:00:00+01:00|75013|Satisfaisant|27 AVENUE DE LA PORTE D ITALIE||48.816562|2.360786
Autres|Restaurant|Paris 9e  Arrondissement|43343282000309|COJEAN|22-016985-1|[48.871314, 2.345689]|Restaurant|2022-03-08T01:00:00+01:00|75009|Très satisfaisant|1 RUE ROUGEMONT||48.871314|2.345689
Autres|Restauration collective|Aubergenville|81833831100082|BABYBULLE|22-028897-1|[48.967795, 1.850461]|Restauration collective|2022-04-21T02:00:00+02:00|78410|Satisfaisant|37 AV CHARLES DE GAULLE||48.967795|1.850461
Autres|Restaurant|Moutiers-les-Mauxfaits|85399184200016|LE CHAMP DE FOIRE|22-015237-1|[46.491209, -1.42968]|Restaurant|2022-03-02T01:00:00+01:00|85540|Très satisfaisant|43 RUE DES SABLES||46.491209|-1.42968
Autres|Restaurant|Fougères|89814838200010|SUSHI-SAMA|22-049736-1|[48.354815, -1.202784]|Restaurant|2022-06-29T02:00:00+02:00|35300|Satisfaisant|9 PL DU THEATRE||48.354815|-1.202784
Autres|Restaurant|Morosaglia|91359873600019|RETALI DOMINIQUE|22-067770-1|[42.463899, 9.200481]|Restaurant|2022-08-24T02:00:00+02:00|20218|Satisfaisant|||42.463899|9.200481
Autres|Restauration collective|Bourguébus|21140092400026|ECOLE PRIMAIRE PUBLIQUE|21-110077-1|[49.122236, -0.29895000000000005]|Restauration collective|2022-04-25T02:00:00+02:00|14540|Satisfaisant|Chemin de Soliers||49.122236|-0.29895
Autres|Restaurant|Paris 11e  Arrondissement|80284921600022|ROSAPARKS|22-072613-1|[48.866304, 2.37235]|Restaurant|2022-09-15T02:00:00+02:00|75011|Satisfaisant|46 RUE JEAN PIERRE TIMBAUD||48.866304|2.37235
Autres|Restaurant|Toulouse|84411643400011|FOOD TOULOUSAIN|22-087139-1|[43.610785, 1.438882]|Restaurant|2022-10-18T02:00:00+02:00|31000|Satisfaisant|4 PL ARNAUD BERNARD||43.610785|1.438882
Autres|Restaurant|Paris 6e  Arrondissement|89396960000012|BBS|22-086900-1|[48.848648, 2.340476]|Restaurant|2022-10-28T02:00:00+02:00|75006|Satisfaisant|46 RUE MONSIEUR LE PRINCE||48.848648|2.340476
Autres|Restaurant|Paris 13e  Arrondissement|88087517400018|NOROUZ|22-096268-1|[48.826634, 2.374574]|Restaurant|2022-12-01T01:00:00+01:00|75013|Satisfaisant|48 RUE DU DESSOUS DES BERGES||48.826634|2.374574
Autres|Restauration collective|Sarreguemines|19570099200017|LYCEE DES METIERS HENRI NOMINE|22-081374-1|[49.116218, 7.079175]|Restauration collective|2022-10-11T02:00:00+02:00|57200|Très satisfaisant|60 RUE DU MARECHAL FOCH||49.116218|7.079175
Autres|Restaurant|Paris 8e  Arrondissement|90744910200017|SALEHEYO|22-017088-1|[48.87154, 2.30672]|Restaurant|2022-03-08T01:00:00+01:00|75008|Très satisfaisant|45 RUE DE PONTHIEU||48.87154|2.30672
Autres|Restaurant|Paris 16e  Arrondissement|81487540700011|FISH & CHIPS|22-086973-1|[48.841031, 2.2542780000000002]|Restaurant|2022-10-11T02:00:00+02:00|75016|Très satisfaisant|||48.841031|2.254278
Autres|Restaurant|Salles|51204115300044|CAMPING DES BASTIDES|22-067514-1|[44.55291, 0.882211]|Restaurant|2022-08-10T02:00:00+02:00|47150|Très satisfaisant|TERRE ROUGE||44.55291|0.882211
Autres|Restauration collective|Ivry-sur-Seine|19941972200020|LYCEE POLYVALENT FERNAND LEGER|22-021237-1|[48.808681, 2.377717]|Restauration collective|2022-03-24T01:00:00+01:00|94200|Satisfaisant|11 RUE HENRI BARBUSSE||48.808681|2.377717
Autres|Restaurant|Paris 6e  Arrondissement|90510538300012|KERONE|22-086894-1|[48.851775, 2.330275]|Restaurant|2022-10-28T02:00:00+02:00|75006|Très satisfaisant|21 RUE DU VIEUX COLOMBIER||48.851775|2.330275
Autres|Restauration collective|Caix|75209946500029|RESIDENCE VALLEE DE LA LUCE|22-088098-1|[49.817581, 2.644083]|Restauration collective|2022-11-03T01:00:00+01:00|80170|Satisfaisant|7, rue LEBLANC||49.817581|2.644083
Autres|Restauration collective|Romainville|35261037200067|SEPT BR|22-101029-1|[48.877102, 2.445614]|Restauration collective|2022-12-15T01:00:00+01:00|93230|Satisfaisant|10 RUE DE LA FRATERNITE|93063008|48.877102|2.445614
Autres|Restauration collective|Saint-Pierre-du-Mont|19400103800018|COLLEGE LUBET BARBON|22-074952-1|[43.876668, -0.5097200000000001]|Restauration collective|2022-09-23T02:00:00+02:00|40280|Satisfaisant|bd d'Aquitaine||43.876668|-0.5097200000000001
Autres|Restaurant|Gonfreville-l'Orcher|89535577400020|GUSTO DI PABLO|22-016893-1|[49.507178, 0.220361]|Restaurant|2022-03-07T01:00:00+01:00|76700|A améliorer|AV DU CAMPDOLENT||49.507178|0.220361
Autres|Restauration collective|Rilly-sur-Loire|20001181500046|EAM DESSAIGNES|22-103253-1|[47.466259, 1.134935]|Restauration collective|2022-12-01T01:00:00+01:00|41150|Satisfaisant|6, RUE DE L'EGLISE|41189001|47.466259|1.134935
Autres|Restaurant|Paris 16e  Arrondissement|43883532400023|LE COMPTOIR KLEBER|22-020360-1|[48.867856, 2.292088]|Restaurant|2022-03-21T01:00:00+01:00|75016|Satisfaisant|14 RUE GALILEE||48.867856|2.292088
Autres|Restauration collective|Blois|17210120600586|MA BLOIS|22-082243-1|[47.597369, 1.338519]|Restauration collective|2022-10-13T02:00:00+02:00|41000|Satisfaisant|25, RUE MARCEL PAUL||47.597369|1.338519
Autres|Restauration collective|Denain|26590681800017|CENTRE HOSPITALIER DE DENAIN|22-014119-1|[50.328363, 3.395866]|Restauration collective|2022-06-01T02:00:00+02:00|59220|Satisfaisant|25 bis, avenue Jean Jaurès||50.328363|3.395866
Autres|Restaurant|Paris 11e  Arrondissement|80111478600032|BESLAY RESTAURANT|22-034494-1|[48.864003, 2.375292]|Restaurant|2022-05-10T02:00:00+02:00|75011|Satisfaisant|67 AVENUE PARMENTIER||48.864003|2.375292
Autres|Restaurant|Paris 13e  Arrondissement|81740966700018|KENZY|22-011989-1|[48.827387, 2.378356]|Restaurant|2022-02-17T01:00:00+01:00|75013|Satisfaisant|15 RUE JEANNE CHAUVIN||48.827387|2.378356
Autres|Restaurant|Mittersheim|80795684200015|KIENER BEATRICE|22-067886-1|[48.860454, 6.941663]|Restaurant|2022-07-26T02:00:00+02:00|57930|Très satisfaisant|1 rue des Messieurs||48.860454|6.941663
Autres|Restauration collective|Le Cheylard|51210898600021|SARL LE CHEYLARD|22-085530-1|[44.913305, 4.432104]|Restauration collective|2022-10-25T02:00:00+02:00|07160|Très satisfaisant|LES RIVES DE L'EYRIEUX||44.913305|4.432104
Autres|Restaurant|Digne-les-Bains|88133750500013|CLARMATHY - LA PETITE CANTINE|22-067805-1|[44.078833, 6.193278]|Restaurant|2022-09-01T02:00:00+02:00|04000|Satisfaisant|SAINT CHRISTOPHE||44.078833|6.193278
Autres|Restauration collective|Sucy-en-Brie|80972567400182|FOODCHERI|22-030024-1|[48.768581, 2.502374]|Restauration collective|2022-04-26T02:00:00+02:00|94370|Très satisfaisant|RUE SCIERIE|94071002|48.768581|2.502374
Autres|Restaurant|Gennevilliers|84805156100019|TAJ|22-086976-1|[48.919624, 2.294594]|Restaurant|2022-10-20T02:00:00+02:00|92230|Très satisfaisant|23 RUE BASLY||48.919624|2.294594
Autres|Restaurant|Paris 16e  Arrondissement|83965484500016|LA PAYOTTE|22-086975-1|[48.859, 2.347]|Restaurant|2022-10-11T02:00:00+02:00|75016|Très satisfaisant|||48.859|2.347
Autres|Restaurant|La Lande-d'Airou|82968056000044|LE LANDAIS|22-017016-1|[48.815368, -1.290689]|Restaurant|2022-03-08T01:00:00+01:00|50800|Très satisfaisant|17 LE BOURG||48.815368|-1.290689
Autres|Restauration collective|Mantes-la-Jolie|38306043100012|CLINIQUE DE LA REGION MANTAISE|22-094423-1|[48.983976, 1.7167029999999999]|Restauration collective|2022-11-23T01:00:00+01:00|78200|Satisfaisant|23, Boulevard Victor Duhamel||48.983976|1.716703
Autres|Restaurant|Paris 13e  Arrondissement|53321400300394|PRET AMANGER|22-017053-1|[48.829968, 2.355802]|Restaurant|2022-03-08T01:00:00+01:00|75013|Très satisfaisant|18 AV D'ITALIE||48.829968|2.355802
Autres|Restaurant|Paris 19e  Arrondissement|45337171800017|FRANCO ET GIACOMO|22-059903-1|[48.885908, 2.381514]|Restaurant|2022-07-13T02:00:00+02:00|75019|Satisfaisant|115 AVENUE JEAN JAURES||48.885908|2.381514
Autres|Restaurant|Paris 16e  Arrondissement|81987849700018|LE TROTTER|22-086971-1|[48.841031, 2.2542780000000002]|Restaurant|2022-10-11T02:00:00+02:00|75016|Très satisfaisant|||48.841031|2.254278
Autres|Restaurant|La Madeleine|44020123400018|LE FOURNIL ST MAUR|22-067786-1|[50.651882, 3.081329]|Restaurant|2022-08-31T02:00:00+02:00|59110|Satisfaisant|267 AV DE LA REPUBLIQUE||50.651882|3.081329
Autres|Restaurant|Paris 19e  Arrondissement|81288551500021|FRATELLINI CAFE|22-029268-1|[48.897777, 2.375045]|Restaurant|2022-03-21T01:00:00+01:00|75019|Très satisfaisant|2 PASSAGE SUSAN SONTAG||48.897777|2.375045
Autres|Restaurant|Lille|84322681200025|LE CH'TI CHARIVARI|22-021040-1|[50.636444, 3.021043]|Restaurant|2022-03-17T01:00:00+01:00|59160|Satisfaisant|1 RUE DU CHATEAU D ISENGHIEN||50.636444|3.021043
Autres|Restauration collective|Erstein|19670017300012|COLLEGE ROMAIN ROLLAND|22-014998-1|[48.422407, 7.654488]|Restauration collective|2022-03-01T01:00:00+01:00|67152|Satisfaisant|4 R DE WISSEMBOURG|67130500|48.422407|7.654488
Autres|Restaurant|Mont-de-Marsan|88522017800036|SUSHI SIDE CENTER|22-086782-1|[43.891436, -0.501439]|Restaurant|2022-10-28T02:00:00+02:00|40000|A améliorer|3 RUE LEON GAMBETTA||43.891436|-0.501439
Autres|Restaurant|Paris 11e  Arrondissement|80254374400030|BESLAY HOTEL|22-034475-1|[48.863824, 2.375014]|Restaurant|2022-05-10T02:00:00+02:00|75011|Très satisfaisant|23 PAS BESLAY||48.863824|2.375014
Autres|Restauration collective|Chennevières-sur-Marne|19941348500012|COLLEGE MOLIERE|22-095727-1|[48.801762, 2.534142]|Restauration collective|2022-11-29T01:00:00+01:00|94430|Satisfaisant|128 RUE ARISTIDE BRIAND||48.801762|2.534142
Autres|Restaurant|Marseille 2e  Arrondissement|84879578700011|SOY-JA|22-099038-1|[43.305339, 5.367414]|Restaurant|2022-12-09T01:00:00+01:00|13002|Satisfaisant|12 BD DUNKERQUE||43.305339|5.367414
Autres|Restaurant|Paris 19e  Arrondissement|82153699200018|FENG ET NA|22-056109-1|[48.892024, 2.37953]|Restaurant|2022-06-20T02:00:00+02:00|75019|Satisfaisant|67 RUE DE L OURCQ||48.892024|2.37953
Autres|Restaurant|Schiltigheim|83340572300010|LES PLAISIRS GOURMANDS|22-094324-1|[48.600555, 7.739163]|Restaurant|2022-11-24T01:00:00+01:00|67300|Très satisfaisant|35 ROUTE DU GENERAL DE GAULLE||48.600555|7.739163
Autres|Restaurant|Paris 7e  Arrondissement|82947422000011|LA BOLOGNA|22-024406-1|[48.857762, 2.300641]|Restaurant|2022-04-05T02:00:00+02:00|75007|Satisfaisant|147 RUE SAINT-DOMINIQUE||48.857762|2.300641
Autres|Restaurant|Paris 20e  Arrondissement|44028375208773|CARREFOUR MARKET|22-017027-1|[48.870289, 2.403321]|Restaurant|2022-02-28T01:00:00+01:00|75020|Très satisfaisant|92 AV GAMBETTA||48.870289|2.403321
Autres|Restauration collective|Vern-sur-Seiche|19352472500010|COLLEGE THEODORE MONOD|22-021836-1|[48.04313, -1.608556]|Restauration collective|2022-03-28T02:00:00+02:00|35770|Satisfaisant|Chemin de Seiche||48.04313|-1.608556
Autres|Restauration collective|Saint-Chamond|77635604000019|ASSOCIATION SCOLAIRE STE MARIE LA GRAND GRANGE|22-086067-1|[45.47166, 4.522622]|Restauration collective|2022-10-18T02:00:00+02:00|42400|Très satisfaisant|15 route du coin|42207209|45.47166|4.522622
Autres|Restauration collective|Lescheraines|0578989839001|WOODWINGS|22-068664-1|[45.703016, 6.11161]|Restauration collective|2022-08-16T02:00:00+02:00|73340|Satisfaisant|Plan d'eau de Lescheraines||45.703016|6.11161
Autres|Restaurant|Paris 19e  Arrondissement|82977947900015|ALLIANCE 3|22-029571-1|[48.885885, 2.382659]|Restaurant|2022-03-25T01:00:00+01:00|75019|Très satisfaisant|112 AVENUE JEAN JAURES||48.885885|2.382659
Autres|Restaurant|Sergines|83384537300012|TANIT PIZZA|22-083536-1|[48.342209, 3.260473]|Restaurant|2022-11-02T01:00:00+01:00|89140|Satisfaisant|13 RUE DE L EGLISE||48.342209|3.260473
Autres|Restauration collective|Le Mans|19721363000019|COLLEGE BERTHELOT|22-024281-1|[48.002411, 0.201252]|Restauration collective|2022-04-05T02:00:00+02:00|72000|Satisfaisant|28, RUE BERTHELOT||48.002411|0.201252
Autres|Restaurant|Wasselonne|82219126800025|DOLCE VITA|22-056098-1|[48.637417, 7.44826]|Restaurant|2022-07-20T02:00:00+02:00|67310|A corriger de manière urgente|17 PL DU MARCHE||48.637417|7.44826
Autres|Restaurant|Paris 4e  Arrondissement|83983588100039|SO / PARIS|22-075562-1|[48.849979, 2.362374]|Restaurant|2022-09-09T02:00:00+02:00|75004|Très satisfaisant|10 RUE AGRIPPA D AUBIGNE||48.849979|2.362374
Autres|Restauration collective|Les Houches|77658213200010|FOYER CHARITE DE LA FLATIERE|22-017246-1|[45.907672, 6.78628]|Restauration collective|2022-03-09T01:00:00+01:00|74310|Très satisfaisant|943,route de la Flatière||45.907672|6.78628
Autres|Restauration collective|Brassac|19810008300015|COLLEGE LA CATALANIE|22-042743-1|[43.632233, 2.490252]|Restauration collective|2022-06-09T02:00:00+02:00|81260|Très satisfaisant|la catalanié|81037002|43.632233|2.490252
Autres|Restaurant|Paris 17e  Arrondissement|83313829000022|MCDONALD'S|22-097510-1|[48.875593, 2.296073]|Restaurant|2022-12-01T01:00:00+01:00|75017|Très satisfaisant|11 AVENUE DE WAGRAM||48.875593|2.296073
Autres|Restauration collective|Pontrieux|20002273900029|EHPAD|22-013360-1|[48.69513, -3.162206]|Restauration collective|2022-02-23T01:00:00+01:00|22260|Très satisfaisant|16 RUE DE TRAOU MELEDERN||48.69513|-3.162206
Autres|Restaurant|Orléans|91354450800017|L'APARTHE|22-067864-1|[47.9096, 1.900858]|Restaurant|2022-08-30T02:00:00+02:00|45000|Satisfaisant|44 RUE DU FAUBOURG BANNIER||47.9096|1.900858
Autres|Restaurant|Gouvieux|83789768500017|SAKURA WOK|22-025968-1|[49.203178, 2.460457]|Restaurant|2022-04-08T02:00:00+02:00|60270|Satisfaisant|ZONE ARTISANALE DES 8 CURES||49.203178|2.460457
Autres|Restauration collective|Auneuil|19600072300011|COLLEGE LE POINT DU JOUR|22-094536-1|[49.365649, 1.9905529999999998]|Restauration collective|2022-11-25T01:00:00+01:00|60390|Satisfaisant|rue du Bel Air||49.365649|1.990553
Autres|Restaurant|Villebon-sur-Yvette|72200393603682|MCDONALD'S FRANCE|22-087179-1|[48.703414, 2.253196]|Restaurant|2022-10-28T02:00:00+02:00|91140|Satisfaisant|LD LE REGARD||48.703414|2.253196
Autres|Restauration collective|La Garenne-Colombes|53034274000020|FONDATION DES AMIS DE L'ATELIER|22-053291-1|[48.903196, 2.246758]|Restauration collective|2022-06-28T02:00:00+02:00|92250|Satisfaisant|81 RUE RAYMOND RIDEL||48.903196|2.246758
Autres|Restauration collective|Cesson-Sévigné|21350051500068|ECOLE PRIMAIRE BOURCHEVREUIL|22-025646-1|[48.118193, -1.606404]|Restauration collective|2022-04-08T02:00:00+02:00|35510|Satisfaisant|ECOLE PRIMAIRE BOURCHEVREUIL|35051275|48.118193|-1.606404
Autres|Restauration collective|Menton|21060083900083|ECOLE PRIMAIRE MIXTE ALPHONSE DAUDET|22-043545-1|[43.783857, 7.512864]|Restauration collective|2022-06-10T02:00:00+02:00|06500|Très satisfaisant|4 AVENUE ST JACQUES||43.783857|7.512864
Autres|Restauration collective|Toulouse|77693918300013|"CENTRE D'HÉBERGEMENT SOCIAL D'ENFANTS ""L'EAU VIVE"""|22-094772-1|[43.561735, 1.406118]|Restauration collective|2022-11-14T01:00:00+01:00|31100|Satisfaisant|169, route  de Seysses||43.561735|1.406118
Autres|Restauration collective|Méricourt|19622262400013|COLLEGE HENRI WALLON|23-003611-1|[50.411164, 2.877824]|Restauration collective|2023-01-10T01:00:00+01:00|62680|Très satisfaisant|AVENUE JEANNETTE PRIN||50.411164|2.877824
Autres|Restaurant|Saint-Symphorien-d'Ozon|48061163100015|PIZZERIA SAUVEUR|22-022142-1|[45.633868, 4.855849]|Restaurant|2022-03-09T01:00:00+01:00|69360|Satisfaisant|31 R CENTRALE||45.633868|4.855849
Autres|Restauration collective|Le Havre|77570062800321|FAM LE PERREY|22-068962-1|[49.49186, 0.098133]|Restauration collective|2022-09-05T02:00:00+02:00|76600|Satisfaisant|158 Rue Augustin Normand|76351205|49.49186|0.098133
Autres|Restauration collective|Saint-Sauveur-de-Montagut|19070025200017|COLLEGE DE L'EYRIEUX|22-038595-1|[44.821963, 4.580358]|Restauration collective|2022-05-19T02:00:00+02:00|07190|Satisfaisant|PLACE DU COLLEGE||44.821963|4.580358
Autres|Restaurant|Névache|50272216800031|EISENLOEFFEL ANNE|22-067733-1|[45.081013, 6.508082]|Restaurant|2022-08-31T02:00:00+02:00|05100|A améliorer|REFUGE DES DRAYERES||45.081013|6.508082
Autres|Restaurant|Abbeville|32671666900014|SOCIETE ABBEVILLOISE D'HOTELLERIE|22-086749-1|[50.098518, 1.862003]|Restaurant|2022-10-28T02:00:00+02:00|80100|Satisfaisant|234 RTE D AMIENS||50.098518|1.862003
Autres|Restauration collective|Paris 20e  Arrondissement|82278740400372|SERENEST|22-098011-1|[48.876179, 2.410679]|Restauration collective|2022-12-07T01:00:00+01:00|75020|Satisfaisant|43 RUE PAUL MEURICE||48.876179|2.410679
Autres|Restauration collective|Verdun-en-Lauragais|21110407000027|ECOLE ELEMENTAIRE PUBLIQUE|22-094110-1|[43.370295, 2.058022]|Restauration collective|2022-11-21T01:00:00+01:00|11400|Très satisfaisant|Les Hameaux du Moulin à Vent||43.370295|2.058022
Autres|Restaurant|Paris 5e  Arrondissement|80886463100011|NOSSA|22-015872-1|[48.847582, 2.347858]|Restaurant|2022-03-04T01:00:00+01:00|75005|Satisfaisant|7 RUE DE L ECOLE POLYTECHNIQUE||48.847582|2.347858
Autres|Restauration collective|Les Fins|77831080500016|MAISON FAMILIALE RURALE EDUCATION ORIENT|22-093031-1|[47.082769, 6.645711]|Restauration collective|2022-11-22T01:00:00+01:00|25500|Satisfaisant|SOUS LES SANGLES||47.082769|6.645711
Autres|Restauration collective|La Ferté-Saint-Aubin|21450234600015|MAIRIE COMMUNE D'ORLEANS|22-067926-1|[47.725504, 1.935394]|Restauration collective|2022-08-24T02:00:00+02:00|45240|Très satisfaisant|Avenue Lowendal||47.725504|1.935394
Autres|Restauration collective|Allerey-sur-Saône|21710003100012|MAIRIE COMMUNE DE ALLEREY SUR SAONE|23-003660-1|[46.905321, 4.9806729999999995]|Restauration collective|2023-01-20T01:00:00+01:00|71350|Très satisfaisant|12 route de Chalon||46.905321|4.980673
Autres|Restaurant|Paris 16e  Arrondissement|83764899700018|MARZO|22-031837-1|[48.852801, 2.274874]|Restaurant|2022-04-27T02:00:00+02:00|75116|Satisfaisant|84 RUE LAURISTON||48.852801|2.274874
Autres|Restaurant|Gagny|87964245200012|WEECOOK|23-002497-1|[48.898571, 2.537095]|Restaurant|2023-01-12T01:00:00+01:00|93220|Satisfaisant|166 ALL DE MONTFERMEIL||48.898571|2.537095
Autres|Restauration collective|Paris 14e  Arrondissement|78457333900024|OGEC CHARLES DE FOUCAULD|22-077872-1|[48.830267, 2.3091049999999997]|Restauration collective|2022-10-04T02:00:00+02:00|75014|Très satisfaisant|12 rue des Jonquilles||48.830267|2.309105
Autres|Restaurant|Saint-Pierre-en-Auge|82023812900010|RESTAURANT KSP|22-038583-1|[49.019322, -0.032478]|Restaurant|2022-05-17T02:00:00+02:00|14170|Satisfaisant|21 RUE DE FALAISE||49.019322|-0.032478
Autres|Restaurant|Saint-Georges|40169729700018|MODESTINE SARL|22-095851-1|[3.898124, -51.803323]|Restaurant|2022-10-19T02:00:00+02:00|97313|A améliorer|CHEZ MODESTINE - LE BOURG||3.898124|-51.803323
Autres|Restauration collective|Collonge-la-Madeleine|77857365900019|ESPAC EDUCATION ENVIRONNEMENT CPIE AUTUN|22-033425-1|[46.94085, 4.520058]|Restauration collective|2022-05-09T02:00:00+02:00|71360|Très satisfaisant|Pré de l'Ouche|71140001|46.94085|4.520058
Autres|Restauration collective|Coublevie|38302443700022|CRECHE HALTE GARDERIE L ENVOL|22-103086-1|[45.360347, 5.613466]|Restauration collective|2022-11-23T01:00:00+01:00|38500|Très satisfaisant|cedex 69||45.360347|5.613466
Autres|Restauration collective|Aubenas|19071169700010|COLLEGE ROQUA|22-081293-1|[44.62549, 4.38908]|Restauration collective|2022-10-13T02:00:00+02:00|07200|Très satisfaisant|Quartier ROQUA BP 200||44.62549|4.38908
Autres|Restaurant|Paris 4e  Arrondissement|33123287600010|LA CHOPE DES VOSGES|22-015477-1|[48.855919, 2.366719]|Restaurant|2022-02-16T01:00:00+01:00|75004|Satisfaisant|22 PLACE DES VOSGES||48.855919|2.366719
Autres|Restauration collective|Saint-Denis|53089028400181|KDSUSHI0001|22-015838-1|[48.93392, 2.376927]|Restauration collective|2022-03-04T01:00:00+01:00|93200|Satisfaisant|12 CHE DU MOULIN BASSET|93066006|48.93392|2.376927
Autres|Restaurant|Paris|79987094400029|SALUMERIA CAPRESE|22-054890-1|[48.869362, 2.290166]|Restaurant|2022-07-08T02:00:00+02:00|75016|Satisfaisant|65 Rue Lauriston||48.869362|2.290166
Autres|Restaurant|La Valette-du-Var|90434208600025|LA PIERRE ARDENTE|22-048817-1|[43.137697, 5.980828]|Restaurant|2022-06-20T02:00:00+02:00|83160|Très satisfaisant|39 AV FRANCOIS FABIE||43.137697|5.980828
Autres|Restaurant|Paris 4e  Arrondissement|80792582100017|CHAO PRAYA|22-104408-1|[48.857356, 2.354789]|Restaurant|2022-12-07T01:00:00+01:00|75004|Satisfaisant|20 RUE DE LA VERRERIE||48.857356|2.354789
Autres|Restaurant|Paris 17e  Arrondissement|53142553600020|AU BON COIN|22-071190-1|[48.887636, 2.322018]|Restaurant|2022-09-12T02:00:00+02:00|75017|Satisfaisant|52 RUE LEMERCIER||48.887636|2.322018
Autres|Restauration collective|Dirac|20007182700147|ALVEOLE|22-004477-1|[45.608982, 0.23627]|Restauration collective|2022-04-27T02:00:00+02:00|16410|Très satisfaisant|RTE DU STADE||45.608982|0.23627
Autres|Restauration collective|Ivry-sur-Seine|41390176014716|ELIOR ENTREPRISES|22-033160-1|[48.810628, 2.390996]|Restauration collective|2022-04-27T02:00:00+02:00|94200|Satisfaisant|6 bis, rue Truillot||48.810628|2.390996
